contentsid,title,address,lat,lng,tag,alltag,introduction
CNTS_300000000013078,어장군,제주특별자치도 제주시 연동 301-7,33.4909667,126.4962028,"향토음식,제주공항 ,제주공항근처맛집 ,제주여행 ,제주가볼만한곳 ,제주맛집  ,제주식당 ,제주로컬맛집 ,제주향토음식 ,제주향토음식점","향토음식,제주공항 ,제주공항근처맛집 ,제주여행 ,제주가볼만한곳 ,제주맛집  ,제주식당 ,제주로컬맛집 ,제주향토음식 ,제주향토음식점,무료 WIFI,공용주차장,현금결제,카드결제,화장실,카드결제,현금결제,차롱밥상 15.000원",28년 찐 도민맛집... “여장군으로 오세요”
CNTS_200000000014977,책은 선물,제주특별자치도 제주시 한경면 신창리 337-3,33.3491801,126.1820167,"한경면, 신창리, 서점, 책방","한경면, 신창리, 서점, 책방",일일 서점지기 체험이 가능한 작은 서점
CNTS_200000000012156,[같이가치 제주여행] 26. 손끝으로 느끼는 안덕의 보물,,,,"부모,커플,혼자,친구,아이,같이가치,무장애여행","부모,커플,혼자,친구,아이","산방산은 옛 전설속에 한라산의 정상에 해당됐다는 말이 있다. 설문대할망이 화가 나서 던져버렸다는 산방산은 한라산 못지않는 영험함을 내뿜고 있다. 구름을 품어 안은 산방산과 그 밑에 펼쳐진 아름다운 하모해변과 마라도마저도 가까이 느껴지는 송악산의 자연 풍광, 그리고 추사 선생의 뛰어난 업적까지 더해져 안덕은 제주에서도 가장 특색 있는 마을이 아닐까. 이 곳 안덕에서의 여행은 바다와 기암괴석을 손끝으로 만져보고 추사 선생의 붓글씨까지 체험해볼 수 있는 손끝으로 느껴볼 수 있는 귀중한 시간이 될 것이다.
"
CNTS_300000000013877,시원하당,제주특별자치도 제주시 한경면 판포리 2916-1 2동 1층,33.3647785,126.1982707,"제주, 제주시, 한경면, 판포포구, 카페, 테이크아웃전문점, 제철로컬푸드, 야장","제주, 제주시, 한경면, 판포포구, 카페, 테이크아웃전문점, 제철로컬푸드, 야장,현금결제,카드결제,무료 WIFI,카드결제,현금결제,,,단차없음,패스트푸드,피타샌드위치 및 수제청 음료,어린이 출입가능,,가능,없음","제주 로컬 푸드를 활용한 피타 샌드위치와 수제청 에이드, 간단한 간식을 준비해두었습니다"
CNTS_300000000013872,굴무기낭,제주특별자치도 제주시 애월읍 납읍리 2463,33.4331681,126.3278679,"애월카페, 제주쉰다리, 쉰다리빵, 비건카페, 천연발효빵, 비건베이커리","애월카페, 제주쉰다리, 쉰다리빵, 비건카페, 천연발효빵, 비건베이커리",제주 전통 발효음료 쉰다리로 만든 비건 베이커리 카페
CNTS_200000000009773,제주아트센터,제주특별자치도 제주시 오라이동 898-8,33.4751552,126.5155061,"공연장,제주시,대극장,공연,뮤지컬,연극,실내관광지,문화관광,어트랙션","공연장, 제주시, 대극장, 공연, 뮤지컬, 연극,공용주차장,현금결제,카드결제,화장실,흡연구역,유도 및 안내시설,경보 및 피난시설,엘리베이터,카드결제,현금결제,쉬움,공연/전시",2010년 5월에 개관된 제주아트센터는 제주도 최대규모의 객석과 다양한 장르의 공연도 완벽히 지원할 수 있는 장비를 고루 갖춘 전문 공연장이다.
CNTS_300000000013818,모아시,제주특별자치도 서귀포시 대정읍 무릉리 3307-2,33.2708619,126.1989831,"카페추천, 감성카페, 루프탑카페, 커피","카페추천, 감성카페, 루프탑카페, 커피,카드결제,현금결제,화장실,무료 WIFI,카드결제,현금결제","건축과 감성, 커피가 하나 되는 제주 카페 "
CNTS_000000000022239,파리바게트 애월,제주특별자치도 제주시 애월읍 애월리 1638-1,33.464108,126.320885,"빵집,베이커리,제과,제빵,음식,빵,아메리카노,과일주스,카푸치노,카페모카,카페라떼,카라멜마끼아또,라떼,아이스티,청귤차,차,허브티,녹차,얼그레이,잉글리쉬브렉퍼스트,루이보스,레몬에이드,그린티라떼,팥빙수,케이크,베이글,샌드위치,치즈케이크","빵집,베이커리,제과,제빵,음식,빵,아메리카노,과일주스,카푸치노,카페모카,카페라떼,카라멜마끼아또,라떼,아이스티,청귤차,차,허브티,녹차,얼그레이,잉글리쉬브렉퍼스트,루이보스,레몬에이드,그린티라떼,팥빙수,케이크,베이글,샌드위치,치즈케이크,현금결제,카드결제","프랑스 전통의 베이커리 프랜차이즈 시스템을 운영하고 있는 제과, 제빵업체로 전국적으로 다수의 매장을 보유하고 있다."
CNTS_000000000020972,마실디,제주특별자치도 서귀포시 서귀동 271-28,33.24957,126.56415,"카페,커피,주스,망고,천혜향,음식,과일주스,아메리카노,망고주스","카페,커피,주스,망고,천혜향,공용주차장,아주 어려움",제주의 특산품 천혜향 주스 맛보며 쇼핑은 덤
CNTS_300000000015898,애월당 애월제과,제주특별자치도 제주시 애월읍 애월리 2550-2,33.463731,126.309235,"애월, 마카롱, 크림빵, 커피, 한라봉주스, 밀크티","애월, 마카롱, 크림빵, 커피, 한라봉주스, 밀크티,현무암라떼, 애월돌크림빵, 하카롱",현무암을 닮은 소보로빵에 부드러운 크림이 들어간 돌크림빵
CNTS_200000000009094,올레실내포장마차,제주특별자치도 제주시 추자면 대서리 149,33.9642903,126.2929862,"추자포장마차,추자도술집,추자도음식점,추자도,음식,고등어구이,잔치국수,정식,굴비정식,매운탕,식당,생선구이정식,삼치구이,갈치구이정식,우럭매운탕,조기매운탕,갈치조림,김치찌개,물회,소라물회,한치물회,비빔밥,메밀막국수,냉면,물냉면,비빔냉면,해물전,홍합탕,문어숙회,숙회,한치무침,소라무침,오뎅탕,제육볶음,내장탕,소머리국밥,도가니탕,회,지리탕","추자포장마차,추자도술집,추자도음식점,추자도,음식,고등어구이,잔치국수,정식,굴비정식,매운탕,식당,생선구이정식,삼치구이,갈치구이정식,우럭매운탕,조기매운탕,갈치조림,김치찌개,물회,소라물회,한치물회,비빔밥,메밀막국수,냉면,물냉면,비빔냉면,해물전,홍합탕,문어숙회,숙회,한치무침,소라무침,오뎅탕,제육볶음,내장탕,소머리국밥,도가니탕,회,지리탕,무료 WIFI,화장실,공용주차장,현금결제,카드결제,쉬움,가능",추자에서 추자도특미와 함께하는 포장마차
CNTS_300000000013651,9.81파크 <포켓몬: 메타 빌라>,제주특별자치도 제주시 애월읍 어음리 3916,33.3900595,126.3643438,"메타몽, 981파크제주, 포켓몬, Pokémon, 피카츄 ","메타몽, 981파크제주, 포켓몬, Pokémon, 피카츄 ",메타몽과 친구들이 별장에 놀러 왔어요!
CNTS_300000000015767,봄벳,제주특별자치도 서귀포시 상예동 1765-1,33.2666985,126.3942204,"서귀포, 예래, 카페, 플랜트카페, 쿠키, 꽃, 에이드, 커피","서귀포, 예래, 카페, 플랜트카페, 쿠키, 꽃, 에이드, 커피,카모마일, 스트로베리피넛쿠키",여러 꽃들을 구경할 수 있는 플랜트카페
CNTS_200000000014308,개미남,제주특별자치도 제주시 아라일동 2408-18,33.482499,126.5380588,"반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,애견미용실","반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,애견미용실,공용주차장,화장실,무료 WIFI","개미남은 애견미용, 가위컷, 스타일컷, 노견 미용을 전문으로 하는 곳이다."
CNTS_000000000019892,스쿠버스쿨,제주특별자치도 제주시 도두이동 1669-3,33.5089684,126.4776764,"커플,혼자,친구,체험관광,액티비티,해양스포츠,스쿠버다이빙,체험,레저/체험,waterleisure,수상레저,어트랙션","커플,혼자,친구,체험관광,액티비티,해양스포츠,스쿠버다이빙,공용주차장,현금결제,카드결제,화장실","탐험, 도전! 도시를 떠나 자신을 찾아 도전하라"
CNTS_200000000013056,하르비커피,제주특별자치도 서귀포시 서귀동 21-1,33.2423354,126.5669237,"수제청에이드,하르비엔나,빵지순례,음식,카페,빵,베이커리,레몬차,생강차,대추차,캐모마일,루이보스,페퍼민트,초코라떼,딸기라떼,말차라떼,고구마라떼,밀크티,요거트스무디,라떼,차,바닐라아이스크림,아이스크림,에스프레소,아메리카노,카페라떼,카푸치노,바닐라라떼,카페모카,아포가토,카라멜마끼아또,에이드,요거트,사과주스,토마토주스","수제청에이드,하르비엔나,빵지순례,음식,카페,빵,베이커리,레몬차,생강차,대추차,캐모마일,루이보스,페퍼민트,초코라떼,딸기라떼,말차라떼,고구마라떼,밀크티,요거트스무디,라떼,차,바닐라아이스크림,아이스크림,에스프레소,아메리카노,카페라떼,카푸치노,바닐라라떼,카페모카,아포가토,카라멜마끼아또,에이드,요거트,사과주스,토마토주스,공용주차장,화장실,무료 WIFI,수제청에이드, 하르비엔나,어린이 출입가능,불가능","서귀포시 서귀동에 위치한 하르비커피는 다양한 음료와 베이커리, 그리고 맥주까지 한 곳에서 즐길 수 있는 복합 루프탑 카페이다."
CNTS_000000000019003,제주국제예술센터,제주특별자치도 서귀포시 대정읍 무릉리 3296,33.27183,126.19944,"예술,실내,미술/박물관,흐림,사계절,실내관광지,어트랙션","예술,실내,미술/박물관,흐림,사계절,실내관광지,어트랙션,공용주차장,아주 어려움",제주의 문화와 예술이 담긴 곳
CNTS_200000000013108,칠돈가 표선직영점,제주특별자치도 서귀포시 표선면 표선리 44-3,33.3258601,126.8441421,"표선,표선해수욕장,흑돼지,근고기,음식,식당,김치찌개","표선,표선해수욕장,흑돼지,근고기,음식,식당,김치찌개,공용주차장,화장실,무료 WIFI,흑돼지 근고기, 백돼지 근고기, 김치찌개,어린이 출입가능,가능",서귀포시 표선해수욕장 인근에 위치한 칠돈가 표선직영점은 두툼하고 육즙이 가득한 제주산 흑돼지와 백돼지 근고기를 맛볼 수 있는 곳이다.
CNTS_200000000014240,캠파제주,제주특별자치도 서귀포시 상효동 1116-1,33.2983919,126.6011084,"숙박,캠핑장,카라,숙소,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소","숙박,캠핑장,카라,숙소,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,동반가능,없음,바베큐장","캠파제주는 해질녘 노을이 아름다운 곳, 서귀포 자연 속에서 카라반 캠핑과 글램핑을 즐길 수 있는 곳이다."
CNTS_200000000008955,"로컬투어 마을참견 4 <시사만화 황우럭의 고향, 강창욱 삼촌이 말하는 한림리>",,,,"친구,문화유적지,휴식/힐링,사계절","친구,문화유적지,휴식/힐링,사계절","육지에 '고바우 영감'이 있다면 제주에는 '황우럭'이 있다. 고바우 영감에 이어 국내에서 두 번째로 1만 회 연재 기록을 가진 시사만화 황우럭의 고장, 한림 마을로 떠나본다."
CNTS_300000000013407,우리의 청춘 이제부터 시작이다 -(R)omance의 제주여행 이야기-⑥,,,,#액티브시니어 #힐링여행 #부부여행 #연인 #로맨틱여행 #리마인드 #신혼여행 #김녕해녀체험 #혼인지 #회수다옥 #채우다 #다이닝 #중문면세점 #루나폴 #야경 #아라고나이트 #한라산아래첫마을 #제주바당한그릇 #무지개요트 #카페901 #명상 #도두봉 #키세스존,#액티브시니어 #힐링여행 #부부여행 #연인 #로맨틱여행 #리마인드 #신혼여행 #김녕해녀체험 #혼인지 #회수다옥 #채우다 #다이닝 #중문면세점 #루나폴 #야경 #아라고나이트 #한라산아래첫마을 #제주바당한그릇 #무지개요트 #카페901 #명상 #도두봉 #키세스존,"6인 'senior’의 제주여행 이야기는 인생의 제2막을 맞이한 6명이 제주도에서 발견한 가치와 경험을 담고 있다. 혼자, 싱글친구들과의 제주 여행을 통해 보내며 인생의 새로운 도전을 해보자"
CNTS_200000000012666,식과함께,제주특별자치도 서귀포시 안덕면 화순리 1799-4,33.2474375,126.3302403,"안덕면,갈치정식,해물라면,음식,식당,보말칼국수,갈치조림,고등어조림,우럭튀김,통문어튀김,문어볶음,딱새우,성게미역국,칼국수,갈치구이,미역국,무장애관광","안덕면,갈치정식,해물라면,음식,식당,보말칼국수,갈치조림,고등어조림,우럭튀김,통문어튀김,문어볶음,딱새우,성게미역국,칼국수,갈치구이,미역국,무장애관광,공용주차장,화장실,무료 WIFI,흡연구역,엘리베이터,장애인 전용 주차장,장애인 화장실,갈치조림, 해물라면, 우럭조림. 성게미역국,어린이 출입가능,가능",안덕면의 작은 마을에 위치한 식과함께는 제주산 갈치와 보말 등 다양한 로컬 재료를 활용한 푸짐한 한상을 제공한다. 특히 1인 한상도 가능하며 취향에 맞게 구성된 다양한 세트메뉴가 준비되어 있다.
CNTS_200000000009899,﻿가족 단위 추천 느린 여행지  <남원읍 의귀리>,,,,"자연경관,도보,도보여행,포토스팟,언택트,오름,해변",﻿#제주 #제주도 #제주여행 #제주도여행 #제주도가볼만한곳 #제주도가족여행 #서귀포시동부 #의귀리 #옷귀마테마타운 #느린여행 #인생샷 #제주관광공사 #비짓제주 #JEJU #JEJUDO #VISITJEJU﻿,"멀리 돌아다니지 않고 한 마을에서 오감만족하는 가족 여행지, 남원읍 의귀리를 살펴보자."
CNTS_200000000012969,섬타르,제주특별자치도 제주시 노형동 1280-1,33.4875826,126.478266,"노형,드림타워,타르트,음식,카페,팥라떼,요거트스무디,크림라떼,티라미수,라떼,아메리카노,에스프레소,카페라떼,카푸치노,모카라떼,카라멜라떼,바닐라빈라떼,아인슈페너,말차라떼,초코라떼,아이스티,돌체라뗴,차,유자차,얼그레이,카모마일,자몽티,레몬티,에이드,레몬에이드,자몽에이드,요거트,스무디,블루베리요거트,딸기요거트,망고요거트,딸기주스,망고주스,블루베리주스,주스,에그타르트,블루베리타르트,디저트","노형,드림타워,타르트,음식,카페,팥라떼,요거트스무디,크림라떼,티라미수,라떼,아메리카노,에스프레소,카페라떼,카푸치노,모카라떼,카라멜라떼,바닐라빈라떼,아인슈페너,말차라떼,초코라떼,아이스티,돌체라뗴,차,유자차,얼그레이,카모마일,자몽티,레몬티,에이드,레몬에이드,자몽에이드,요거트,스무디,블루베리요거트,딸기요거트,망고요거트,딸기주스,망고주스,블루베리주스,주스,에그타르트,블루베리타르트,디저트,공용주차장,화장실,무료 WIFI,에그타르트, 당근타르트, 백년초타르트,어린이 출입가능,가능",제주시 노형동에 위치한 섬타르는 드림타워 인근에 위치하고 있으며 제주산 원료를 사용하여 100% 수제타르트를 만들어낸다.
CNTS_200000000014211,제주댕댕스푼,제주특별자치도 제주시 구좌읍 동복리 1647,33.5535128,126.7068285,"청정재료,닭고기,말고기,돼지고기,양갱,음식,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","청정재료,닭고기,말고기,돼지고기,양갱,음식,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,공용주차장,화장실,무료 WIFI,흡연구역,어린이 출입가능,가능",제주댕댕스푼은 구좌읍 평대리에 위치한 반려동물 수제간식점이다.
CNTS_000000000022564,우도돼지네 땅콩만두,서귀포시 서귀동 276-15,33.249554,126.56383,"만두,땅콩만두,김치만두,고기만두,음식,막걸리,우도,아이스크림,아메리카노","만두,땅콩만두,김치만두,고기만두,음식,막걸리,우도,아이스크림,아메리카노",우도에서 많은 사랑을 받고 서귀포 올레시장으로 옮긴 땅콩만두 본점
CNTS_000000000021710,나무아래독채펜션,제주특별자치도 제주시 구좌읍 송당리 1859,33.466885,126.76945,"숙소,휴양펜션,펜션,독채,주방기구,힐링,바비큐,공공와이파이존,온돌방","숙소,휴양펜션,펜션,독채,주방기구,힐링,바비큐,공공와이파이존,온돌방,공용주차장,무료 WIFI",오름의 마을 송당리에 위치한 자연속의 나무아래독채펜션
CNTS_300000000012719,슈몽슈몽,제주특별자치도 제주시 외도일동 642-7,33.4848464,126.4296413,"애견미용실,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","애견미용실,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,공용주차장,화장실,무료 WIFI,유도 및 안내시설",반려동물의 안전과 함께 스트레스를 최소화할 수 있도록 최선을 다하는 반려동물 미용샵이다.
CNTS_000000000019090,묵리해안쉼터,제주특별자치도 제주시 추자면 묵리 731-4,33.9449269,126.312162,"해변,문화유적지,문화관광,역사유적,어트랙션","해변,문화유적지",묵리 해안가에 있는 작은 쉼터
CNTS_200000000013116,꽃가람 제주성산일출봉점,제주특별자치도 서귀포시 성산읍 고성리 306-1,33.4509234,126.9150116,"고성리,고기국수,돔베고기,음식,식당,흑돼지,몸국,비빔국수,국밥,왕만두","고성리,고기국수,돔베고기,음식,식당,흑돼지,몸국,비빔국수,국밥,왕만두,공용주차장,화장실,무료 WIFI,흑돼지 고기국수, 돔베고기,어린이 출입가능,가능",성산 고성리 오일장 내에 위치한 국수집인 꽃가람은 제주산 흑돼지를 푹 삶아 만든 정갈하고 깊은 맛의 음식들이 마련되어 있다.
CNTS_000000000019006,아델리아빌,제주특별자치도 제주시 내도동 364-15,33.4937692,126.4443036,"펜션,숙소,휴양펜션,주차장,가족,공항,민박","펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",이호해수욕장 옆 바닷가 펜션
CNTS_300000000013281,문사기름집,제주특별자치도 제주시 애월읍 애월리 1687,33.4652565,126.3186206,"비건, 버터, 비건버터, 제주, 채식주의자 문사기름집, 제주도, 제주여행, 애월가볼만한곳","비건, 버터, 비건버터, 제주, 채식주의자 문사기름집, 제주도, 제주여행, 애월가볼만한곳,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,네이버페이,쉬움,비건버터 벗 등 판매",비건버터가 궁금하다면 ‘문사기름집’
CNTS_300000000013174,사진 스폿을 가진 카페 Best 3  <사진 스폿을 가진 카페>,,,,#제주청년서포터즈 #제주청년크리에이터 #청년서포터즈 #비짓제주 #제주관광서포터즈 #제주여라 #사진스팟 #제주카페 ,#제주청년서포터즈 #제주청년크리에이터 #청년서포터즈 #비짓제주 #제주관광서포터즈 #제주여라 #사진스팟 #제주카페 ,"제주도에서 사진 스폿을 찾아가는 관광객이 많다. 그렇지만 사진 스폿은 정의되어 있지 않는 장소에 있을뿐더러 교통이 매우 불편하다. 그래서 교통도 편리하고 커피/음식 모두 즐길 수 있는 카페를 소개해보려고 한다. 커피부터 맛, 사진 스폿까지 즐겨보자."
CNTS_000000000018092,뉴아일랜드호텔,제주특별자치도 제주시 연동 263-12,33.4842921,126.4894862,"호텔,숙소,관광호텔,주차장,양식레스토랑,무장애관광","호텔,숙소,관광호텔,주차장,양식레스토랑,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단차없음,장애인 전용 리프트,장애인 화장실,승강기,어려움",제주시내 중심지에 위치한 품격있는 서비스와 정성을 제공하는 호텔
CONT_000000000500364,소남머리,제주특별자치도 서귀포시 서귀동 70,33.2442936,126.5691064,"경관/포토,부모,커플,혼자,친구,아이,자연경관,포토스팟,어린이","경관/포토,부모,커플,혼자,친구,아이,공용주차장,유도 및 안내시설,아주 어려움","바다, 숲, 개울 3가지를 한 곳에서 느낄 수 있는 곳"
CNTS_200000000013057,달인수산,제주특별자치도 서귀포시 서귀동 271-38,33.2500265,126.5640619,"서귀포,올레시장,활어회,매운탕,음식,식당,회,모둠회,방어회,참돔회,고등어회,갈치회,우럭회","서귀포,올레시장,활어회,매운탕,음식,식당,회,모둠회,방어회,참돔회,고등어회,갈치회,우럭회,화장실,무료 WIFI,활어회, 매운탕, 생선구이,어린이 출입가능,가능",서귀포시 올레시장 안에 위치한 달인수산은 제주의 신선하고 다양한 활어회와 해산물들을 저렴한 가격에 만나볼 수 있다.
CNTS_200000000012684,대춘해장국 노형점,제주특별자치도 제주시 노형동 908-3,33.4876006,126.4845223,"해장국,내장탕,국밥,아침식사,음식,식당","해장국, 내장탕, 국밥, 아침식사,공용주차장,화장실,무료 WIFI,해장국, 내장탕,어린이 출입가능,불가능","노형동에 위치한 대춘해장국 노형점은 30년 전통의 해장국, 내장탕 전문점으로 두가지 메뉴를 고집하면서도 맛과 영양까지 놓치지 않는 정성 가득한 한끼 식사를 제공하는 식당이다."
CNTS_000000000021500,제주를여행하는히치하이커를위한안내소,제주특별자치도 제주시 용담3동 519-11,33.515755,126.50593,"숙소,게스트하우스,해안도로,산책로,음식",,제주 여행정보 집합소
CNTS_200000000015075,오케이홀리데이,제주특별자치도 제주시 애월읍 애월리 210,33.4581783,126.3323269,"애월, 소품샵, 화분, 식기, 잡화","애월, 소품샵, 화분, 식기, 잡화",유니크한 오브제가 가득한 편집숍
CNTS_200000000009121,여정여관,제주특별자치도 제주시 추자면 대서리 4-4,33.9623861,126.29786,"추자여관,추자항근처,추자도,숙소,민박,여관","추자여관,추자항근처,추자도,화장실,무료 WIFI,카드결제,현금결제,없음,동반불가능,없음,흡연구역제공,식음료장,세탁서비스,없음,운행안함","추자항 바로 앞  1,2층 구조"
CNTS_300000000013312,1만 8천여 신들의 섬 <탐라문화제로 본 ‘제주 굿 문화’>,,,,#제주무속 #제주굿 #제주큰굿 #탐라문화제 #칠머리당 #영등굿 #풍어 #공동체 #문화행사 #민간신앙 #제주무속신앙 #칠머리당영등굿 #영등할망 #설문대할망 #제주역사 #제주신화 #제주설화,#제주무속 #제주굿 #제주큰굿 #탐라문화제 #칠머리당 #영등굿 #풍어 #공동체 #문화행사 #민간신앙 #제주무속신앙 #칠머리당영등굿 #영등할망 #설문대할망 #제주역사 #제주신화 #제주설화,"제주에는 이색적이면서 제주만의 문화를 주제로 한 탐라문화제가 매년 10월 초 개최된다. 이번 탐라문화제에서는 무형유산축제의 하나로 제주큰굿과 칠머리당영등굿 시연을 진행했다. 예로부터 신들의 섬으로 불리는 제주에는 1만 8,000에 이르는 신들과 다양한 설화가 전해지고 있다. 거친 자연환경과 맞서기 위해 제주민들은 신성한 존재에 기대왔다. 탐라문화제를 통해 아직까지 원형의 형태를 잘 보존하고 있는 제주의 굿 문화를 만나보자."
CNTS_200000000007333,더솜라탄,제주특별자치도 제주시 노형동 3808-13,33.48309800000001,126.4772312,"쇼핑,라탄,원데이클래스,관광기념품,상점/상가","쇼핑,라탄,원데이클래스,라탄 소품","제주 시내에 있는 더솜라탄은 잔잔한 분위기를 가지고 있는 가게이다. 공방을 함께 운영하고 있어 라탄을 직접 배우기에도 알맞다. 8월부터는 다양한 코스의 수업도 진행하는데, 라탄을 처음 접하는 사람들을 위한 초급반부터 중급반까지 자신의 수준에 맞는 라탄 수업을 들을 수 있다."
CNTS_200000000007610,하마다 게스트하우스,제주특별자치도 서귀포시 남원읍 태흥리 582-1,33.2922889,126.7393618,"남원,게스트하우스,숙소,온돌방,공공와이파이존,조식 포함","남원, 게스트하우스,현금결제,현금결제,무료제공,전체금연",서귀포 한적한 바닷가 마을에 위치한 여성 전용 게스트하우스
CNTS_200000000008081,기영상회,제주특별자치도 제주시 한림읍 협재리 2447-4,33.3934382,126.2400058,"쇼핑,슈퍼마켓,나들가게,관광기념품,상점/상가","쇼핑,슈퍼마켓,나들가게",협재해수욕장 가까이 위치한 바틀샵
CNTS_300000000013535,2025 서귀포 야해페스티벌,제주특별자치도 서귀포시 서귀동 70-1,33.2443044,126.5690477,"서귀포, 바다, 밤바다, 낭만, 주말가볼만한곳, 무료공연","서귀포, 바다, 밤바다, 낭만, 주말가볼만한곳, 무료공연",서귀포의 밤(夜) 바다(海)에서 만나는 여름밤의 낭만
CNTS_000000000021864,미앤제주,제주특별자치도 제주시 한림읍 금악리 산 30-12,33.34772,126.35681,"특산품,공방,기념품,쇼핑,관광기념품,상점/상가","특산품,공방,기념품,쇼핑,관광기념품,상점/상가",화산석과 제주의 향을 이용하여 나만의 디자인 아이템을 만들 수 있는 곳
CNTS_300000000013234,만원으로 100만원 호텔 즐기기,,,,#제주청년서포터즈 #제주청년크리에이터 #청년서포터즈 #비짓제주 #제주관광서포터즈 #제주착한가격 #가성비 #제주도민추천  #노랑제주 #댄싱두루미 #카노푸스 #그림책방 #노란우산 ,#제주청년서포터즈 #제주청년크리에이터 #청년서포터즈 #비짓제주 #제주관광서포터즈 #제주착한가격 #가성비 #제주도민추천  #노랑제주 #댄싱두루미 #카노푸스 #그림책방 #노란우산 ,"제주도에 가장 비싼 호텔은 어디일까요? 하룻밤 100만원을 내고 자본적 있으신가요? 이번 한 주도 고생한 나를 위해, 호캉스를 즐기며 호텔에서 흥.청.망.청. 사치를 부리고 싶지만 그렇지 못한다면, 그런 기분이라도 느껴볼 수 있는 비밀스러운 공간을 소개하려고 해요. 제 글을 자주 보신 분들이라면 이번테마에도 색깔이 있다는 것, 눈치채셨죠?이번테마는 바로바로 제주의 노랑노랑입니다. 노란색은 자존감이 떨어진 사람에게 자신감을 갖게 하는 색깔이기도 합니다. 또한 심리적 안정감을 준다는 이야기도 있는데요. 또한 노랑의 금속광택이 도는 황금색은 황금, 돈 등을 상징하여 부와 권위, 풍요로움을 나타내기도 한답니다. 신이 내린 보물섬, 제주에서 진짜노랑을 만날 수 있는 곳으로 저와 함께 떠나볼까요? 착한가격으로 노랑을 즐길 수 있는 보물같은 곳을 함께 찾으러 가봅시다. 제주에서 나고 자란 제가 찐으로 추천하는 가성비 갑, 제주 히든 플레이스를 여러분들께 소개하오니 우리들만의 젊은 감각으로 똑똑하고 기분 좋은 소비를 해보자구요.  그래서 방실방실 웃고 싶은 제주를 함께 만들어봐요."
CNTS_300000000013440,멍쿡 펫아카데미,제주특별자치도 제주시 노형동 82-2 103호 멍쿡,33.4730073,126.485877,"부모,커플,체험관광,반려동물동반_기타체험,펫아카데미","부모,커플,체험관광,반려동물동반_기타체험,펫아카데미,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,,어려움,실내+실외,하,,1~2시간",제주 유일한 펫푸드 아카데미
CNTS_200000000012647,태산봉해장국,제주특별자치도 제주시 일도일동 1048-6,33.5116394,126.5304246,"해장국,곰탕,전골,국밥,아침식사,음식,식당,선지해장국,소내장탕,양곰탕,도가니탕,곱창전골,버섯전골,김치전골,수육","해장국,곰탕,전골,국밥,아침식사,음식,식당,선지해장국,소내장탕,양곰탕,도가니탕,곱창전골,버섯전골,김치전골,수육,공용주차장,화장실,무료 WIFI,흡연구역,소고기선지해장국, 양곰탕, 곱창전골,어린이 출입가능,불가능",제주 동문시장 인근에 위치한 로컬 해장국 전문점 태산봉해장국은 매일 이른 아침 분주한 시간 속에서도 따뜻한 국밥 한그릇을 정성스레 제공하여 맛과 건강을 책임지고 있다.
CNTS_000000000019117,엄바위장승,제주특별자치도 제주시 추자면 예초리 332,33.952473,126.32899,"문화유적지,문화관광,역사유적,어트랙션","문화유적지,문화관광,역사유적,어트랙션",억발장사라고도 불리는 장승으로 주민들이 소원을 비는 장승
CNTS_200000000012985,라토커피,제주특별자치도 제주시 이도이동 1769-15,33.4987017,126.5282091,"제주시청,크림브륄레,카페,음식,식당,에스프레소,아메리카노,플랫화이트,카페라떼,바닐라라떼,카푸치노,더치아메리카노,에이드,자몽에이드,오미자에이드,마들렌,쿠키,케이크,치즈케이크,브라우니,블루베리라떼,말차라떼,아포가토,밀크티라떼,라떼,커피,차,유자차,국화차,얼그레이,자몽차,오미자차,홍삼차","제주시청,크림브륄레,카페,음식,식당,화장실,무료 WIFI,넛츠끄레마, 크림브륄레,어린이 출입가능,불가능",제주시청 인근에 위치한 라토커피는 주택을 개조하여 만든 카페이며 곳곳에 아기자기하고 옛스러운 소품들이 전시되어 있어 여유롭게 커피와 디저트를 즐길 수 있다.
CNTS_200000000010378,카페덕수리2180,제주특별자치도 서귀포시 안덕면 덕수리 2180,33.2582943,126.3082433,"덕수,카페,수제청,노천카페,과즐,음식,아메리카노,바닐라라떼,카페라떼,에이드,식당,라떼,유자에이드,레몬에이드,오미자에이드,자몽에이드,차,코코아,유자차,모과차,레몬생강차,생강차","덕수, 카페, 수제청, 노천카페, 과즐,공용주차장,현금결제,카드결제,화장실,카드결제,현금결제,,영어,,패스트푸드,제주과일로 만든 수제청,어린이 출입가능,,가능,없음",산방산이 보이는 덕수리마을에 위치한 조용한 귤밭 노천카페 덕수리2180입니다.
