contentsid,title,address,lat,lng,tag,alltag,introduction
CNTS_200000000008015,금붕사,제주특별자치도 제주시 구좌읍 하도리 994,33.5011847,126.8887876,"문화유적지,사찰,휴식,절,실내관광지,체험,역사유적,어트랙션","문화유적지, 사찰, 휴식, 절,공용주차장,화장실","구좌읍 하도리에 있는 한국불교 태고종 사찰.
"
CNTS_200000000013514,라헨느리조트,제주특별자치도 제주시 봉개동 237-13,33.4522614,126.6152771,"숙소,안전여행스탬프,포토스팟,골프,리조트,레저/체험","숙소,안전여행스탬프",한라산과 바다를 조망으로 골프와 휴양을 동시에 즐길 수 있는 골프리조트
CNTS_000000000021985,제주오름승마랜드,제주특별자치도 제주시 조천읍 선흘리 454-1,33.4492803,126.7124098,"제주여행, 제주액티비티, 승마, 오름, 숲길, 먹이주기, 힐링, 제주체험, 실외관광지","제주여행, 제주액티비티, 승마, 오름, 숲길, 먹이주기, 힐링, 제주체험, 실외관광지,공용주차장,현금결제,카드결제,화장실,카드결제,현금결제,제로페이,실외,중,1~2시간","영화 속 한 장면처럼, 말을 타고 숲을 거니는 ‘제주오름승마랜드’"
CNTS_300000000013732,성읍민속마을 전통민속 재현축제,제주특별자치도 서귀포시 표선면 성읍리 3292,33.4070607,126.7779787,"성읍민속마을, 전통민속 재현축제전통민속문화, 민속행사","성읍민속마을, 전통민속 재현축제전통민속문화, 민속행사","성읍민속마을에서 열리는 제31회 전통민속 재현축제, 전통공연·체험·먹거리와 경연대회까지 즐길 수 있는 다채로운 축제!"
CNTS_300000000012863,사려니팜,제주특별자치도 제주시 조천읍 교래리 619 ,33.4180631,126.6534847,"아이, 가족, 동물체험, 체험관광, 자연경관, 자연체험, 자연휴양림, 동물먹이주기","아이, 가족, 동물체험, 체험관광, 자연경관, 자연체험, 자연휴양림, 동물먹이주기,공용주차장,카드결제,화장실,무료 WIFI,유도 및 안내시설,카드결제,,영어,,단독접근가능,저상버스 접근 가능,장애인 화장실,쉬움,실내+실외,하,체험,동물먹이체험, 자연휴양림산책,2~3시간","한라산, 사려니숲, 삼다수마을 품은 제주 자연휴양림"
CNTS_200000000013530,요가느림원,제주특별자치도 제주시 노형동 922-6,33.4833249,126.4816843,"힐링,요가,체험,관광지","힐링,요가,체험,관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,영어,,어려움,실내,중,체험,명상 힐링 자세교정 ,1~2시간",18년된 전통요가원
CNTS_300000000015760,루씨쏜 아뜰리에,제주특별자치도 서귀포시 보목동 1405-1 보목로 64번길 138 1층,33.24119750000001,126.5930741,"체험관광,민화갤러리,미화그리기체험,전시,교육,문화행사,러닝홀리데이인제주,2023_관광10선_가을","체험관광,민화갤러리,미화그리기체험,전시,교육,문화행사,러닝홀리데이인제주,2023_관광10선_가을,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,영어,일본어,English,단독접근가능,청각장애인 접근성,시각장애인 접근성,저상버스 접근 가능,수동 휠체어 대여 가능,쉬움,실내,하,체험,유아시설,공연/전시,민화 그리기 체험, 미술관람, 아트상품, 카페이용, 전통북 독서, 한국화 민화 정규수업,2~3시간",켜켜이 쌓아가는 제주민화의 매력을 배우다
CNTS_200000000015199,제이앤승마클럽,제주특별자치도 제주시 해안동 351,33.4460514,126.4688305,"제주시, 중산간, 승마, 이색체험","제주시, 중산간, 승마, 이색체험,실외,중,1시간 미만",승마의 기초부터 심화까지 배워가는 곳
CNTS_300000000012716,몽몽까까,제주특별자치도 제주시 아라일동 6034-5,33.4857467,126.5345589,"반려동물수제간식,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","반려동물수제간식,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,공용주차장,유도 및 안내시설",반려동물 수제간식을 판매하는 이곳은 무인 가게로 24시간 언제든 편하게 방문해 구매할 수 있다.
CNTS_300000000013222,안의울림 국제싱잉볼사운드테라피연구소,제주특별자치도 제주시 애월읍 애월리 2574-1 ,33.465411,126.3120385,"싱잉볼테라피,소규모,제주싱잉볼,제주프리이빗힐링","싱잉볼테라피,소규모,제주싱잉볼,제주프리이빗힐링,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,카드결제,현금결제,,영어,,단독접근가능,청각장애인 접근성,시각장애인 접근성,장애인 전용 주차장,쉬움,실내+실외,하,체험,힐링, 마음챙김, 명상, 싱잉볼, 웰니스,1~2시간","싱잉볼의사운드와 진동안에서 휴식, 명상, 쉼을 통한 힐링프로그램을 진행합니다. "
CNTS_300000000013404,MZ의 배리어프리 제주여행 2일차,,,,"배리어프리,제주여행,친구,제주음식점,흑돼지,액티비티,체험","배리어프리,제주여행,친구,제주음식점,흑돼지,액티비티,체험","장애인·비장애인이 함께 기획한, MZ세대가 직접 떠먹여주는 새롭고 재미난 배리어프리 제주여행! 그 길을 따라가보아요~!"
CNTS_300000000013406,MZ의 배리어프리 제주여행 3일차,,,,"배리어프리,제주여행,친구,제주음식점,갈치,자연경관,액티비티,체험","배리어프리,제주여행,친구,제주음식점,갈치,자연경관,액티비티,체험","장애인·비장애인이 함께 기획한, MZ세대가 직접 떠먹여주는 새롭고 재미난 배리어프리 제주여행! 그 길을 따라가보아요~!"
CONT_000000000500436,에버리스 골프리조트,제주특별자치도 제주시 애월읍 평화로 1693-75,33.37819,126.36217,"골프,액티비티,체험,레저/체험,숙소,리조트,어트랙션","골프,액티비티,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","오름, 바다, 돌, 바람, 억새 등 제주의 자연을 담은 코스"
CNTS_200000000013515,하늘만큼 땅만큼 펜션,제주특별자치도 제주시 애월읍 하귀2리 2669,33.4832683,126.3942235,"숙소,안전여행스탬프,펜션,바비큐,체험,수상레저,레저/체험","숙소,안전여행스탬프,펜션,바비큐,체험,수상레저,레저/체험","넓고 쾌적한 객실 전체가 오션뷰로, 다양한 시설과 1200평 규모의 넓은 공간에 포토존이 구비되어 있는 숙소"
CNTS_300000000013998,서바이벌 제주,제주특별자치도 제주시 오라이동 1770 지하1층,33.4817431,126.5089481,"서바이벌, 실내게임장, 액티비티, 실내놀거리, 체험","서바이벌, 실내게임장, 액티비티, 실내놀거리, 체험,카드결제,화장실,무료 WIFI,공용주차장,현금결제,카드결제,현금결제",스릴 넘치는 레이저 서바이벌 게임장 
CNTS_300000000013253,제주별빛누리공원 슈퍼문 관측회,제주특별자치도 제주시 오등동 10-34,33.4451439,126.5492347,"제주별빛누리공원,슈퍼문,보름달,토성,달,천체망원경,망원경체험","제주별빛누리공원,슈퍼문,보름달,토성,달,천체망원경,망원경체험",제주의 여름 밤하늘을 즐기는 '2024년 제주별빛이야기'
CNTS_300000000013943,하이파이브제주,제주특별자치도 제주시 오라이동 3295-10 1층,33.4734115,126.5034106,"키즈카페, 원데이클래스, 참여형, 프로그램, 체험","키즈카페, 원데이클래스, 참여형, 프로그램, 체험,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제",탐구하고 몰입하는 이색체험 키즈카페 
CNTS_300000000013389,제주의 마을에서 만나는 해녀 이야기<김녕어촌체험휴양마을 해녀체험>,,,,#제주여행 #김녕리 #제주로컬여행 #카름스테이 #제주해녀 #제주해녀문화 #김녕해녀체험 #김녕마을 #해녀 #제주동쪽 #김녕어촌체험휴양마을 #김녕수산문화복합센터,#제주여행 #김녕리 #제주로컬여행 #카름스테이 #제주해녀 #제주해녀문화 #김녕해녀체험 #김녕마을 #해녀 #제주동쪽 #김녕어촌체험휴양마을 #김녕수산문화복합센터,"바다와 바람이 어우러진 아름다운 마을 김녕은 어촌체험휴양마을로 지정된 곳으로 다양한 체험활동을 즐길 수 있다. 특히 김녕에서 진행하는 해녀체험에는 특별한 것이 있다. 바로 40년 이상 경력의 현역 해녀들과 함께하는 물질체험이다. 단순히 잠수를 하고 물에서 잠수하는 것이 아닌 해녀와 함께 해녀문화에 대해 배우고 물질 비법을 전수받는 특별한 시간, 제주의 김녕마을에서 즐기는 해녀체험을 만나보자."
CNTS_300000000013504,"온 가족이 특별한 추억을 쌓는 5월, <가정의 달> 어린이와 함께 하는 특별한 제주 행사",,,,#제주어린이날 #어린이날 #어린이날행사 #제주어린이날행사 #제주5월여행 #제주가족여행 #제주여행 #제주가정의달 #제주어린이날가볼만한곳 #제주아이랑 #제주아이랑가볼만한곳 #제주꿈바당어린이도서관 #귤꽃계절 #제주에코랜드 #제주신화월드 #제주도립미술관 #제주안전체험관,#제주어린이날 #어린이날 #어린이날행사 #제주어린이날행사 #제주5월여행 #제주가족여행 #제주여행 #제주가정의달 #제주어린이날가볼만한곳 #제주아이랑 #제주아이랑가볼만한곳 #제주꿈바당어린이도서관 #귤꽃계절 #제주에코랜드 #제주신화월드 #제주도립미술관 #제주안전체험관,햇살이 내리쬐는 5월의 제주는 가족과 방문하기에 안성맞춤인 곳이다. 특히 아이와 같이 제주를 찾는다면 제주 곳곳에서 열리는 다채로운 행사에 참여해 보는 것을 추천한다. 여행 중 우연히 마주치는 행사도 좋지만 미리 정보를 알고 가면 더욱 세심하게 즐길 수 있을 것이다. 이번 글에서는 부모님과 아이가 함께 추억을 쌓을 수 있는 제주의 행사들을 소개한다.
CNTS_000000000019654,해품은체험농장,제주특별자치도 서귀포시 성산읍 수산리 225,33.443462,126.89263,"부모,친구,아이,체험관광,맑음,체험,어린이,어트랙션","부모,친구,아이,체험관광,맑음,공용주차장",청정제주의 깨끗한 자연에서 감귤을 정성껏 재배하고 있는 체험형 감귤농장입니다.
CNTS_300000000015890,홀리데이 다이빙 코리아,제주특별자치도 서귀포시 서귀동 688-5,33.240863,126.5628388,"서귀포, 칠십리, 스쿠버다이빙, 이색체험","서귀포, 칠십리, 스쿠버다이빙, 이색체험,실외,중,2~3시간",제주 다이빙 포인트에서 만끽하는 바다
CNTS_000000000022170,한모살,제주특별자치도 제주시 구좌읍 행원리 1537-10,33.55419,126.80033,"숙소,게스트하우스,바비큐,단체여행객,온돌방,독채,해수욕장,공공와이파이존,체험","숙소,게스트하우스,바비큐,단체여행객,온돌방,독채,해수욕장,공공와이파이존,체험",한모살펜션은 월정리 바닷가 근처에 위치한 펜션입니다.
CNTS_200000000012074,<제주마(馬)>와 함께 하는 특별한 여행,,,,"부모,커플,혼자,친구,아이,맑음,흐림,경관/포토,휴식/힐링,테마공원,체험관광,미술/박물관,문화유적지,일출,일몰,밤,올레,오름,해변,4.3,실내,사계절,청년,중/장년,휴식/치유,전시와 행사,노년,포토스팟","부모,커플,혼자,친구,아이,맑음,흐림,경관/포토,휴식/힐링,테마공원,체험관광,미술/박물관,문화유적지,봄,겨울,가을,여름,일출,일몰,밤,올레,오름,해변,4.3,실내,사계절,청년,중/장년,휴식/치유,전시와 행사,노년","제주인에게 있어 말은 각별한 의미를 지녔다. 청동기가 시작된 옛적부터 말과 함께 살아온 제주도는 2014년 오늘날 제1호 말산업특구로 지정되어 다시금 마(馬)와의 끈끈한 연을 확인시켜 주었다.승마장이나 목장이 모인 중산간 지대에서부터 숲길, 바닷길 곳곳. 이번 테마여행에서는 제주의 마(馬)를 상징하는 관광 명소와 역사, 터전을 두루 체험해 볼 수 있는 곳으로 떠나본다."
CNTS_200000000013648,휴식과 힐링이 필요하다면! <제주 웰니스 힐링 프로그램 여름 기획전>,,,,"힐링,웰니스,체험,레저/체험,요가,숲길,도보,도보여행,여름","힐링,웰니스,체험,레저/체험,요가,숲길,도보,도보여행,여름",힐링이 가득한 여름휴가를 계획하고 있다면 주목하길 바란다. 제주관광공사는 이번 여름 휴가시즌에 맞춰 제주에서만 즐길 수 있는 특별판 웰니스 힐링 프로그램 기획전을 운영한다. 시끄럽고 복잡한 도심에서 벗어나 제주에서만 만날 수 있는 특별한 제주 웰니스 프로그램을 통해 제주의 속도로 온전히 나와 마주해보자.
CNTS_000000000019763,귤빛캠핑장,제주특별자치도 제주시 조천읍 대흘리 172,33.504955,126.67441,"야영장,캠핑장,액티비티,커플,맑음,여름,체험,레저/체험,캠핑,언택트,어트랙션,숙박,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소","야영장,캠핑장,액티비티,커플,맑음,여름,체험,레저/체험,캠핑,언택트,어트랙션,숙박,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소","취사실, 화장실, 샤워실, 매점, 와이파이가 준비된 귤빛캠핑장 입니다."
CNTS_300000000015850,라인업서프 하도,제주특별자치도 제주시 구좌읍 하도리 880-12,33.5108067,126.8921626,"맑음,체험관광,액티비티,여름,해변, 구좌읍, 하도리, 서핑","구좌읍, 하도리, 서핑,실외,중,2~3시간",동쪽끝 하도리 바다를 즐기는 서핑체험
CNTS_200000000011334,율랜드 다이브센터,제주특별자치도 서귀포시 보목동 762-5,33.2415286,126.6031469,"액티비티,커플,친구,체험,레저/체험,수상레저,어트랙션,관광지","액티비티,커플,친구,체험,레저/체험,수상레저,어트랙션,관광지,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,,실내+실외,하,,2~3시간","서귀포 스쿠버다이빙 체험,투어 및 교육 전문업체"
CNTS_200000000014305,댕댕샤워,제주특별자치도 제주시 애월읍 하귀1리 161-10,33.4845827,126.4155098,"애견미용실,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","애견미용실,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,공용주차장,화장실,무료 WIFI",댕댕샤워는 애월읍 하귀리에 위치한 반려동물 미용실 및 유치원이다.
CNTS_200000000013992,안온점,제주특별자치도 제주시 한림읍 옹포리 608 2층,33.4031019,126.2522613,"기념품,공방,원데이클래스,라탄,쇼핑","기념품,공방,원데이클래스,라탄,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,카드결제,현금결제,,,기념품/소품,,가능",빈티지 인테리어 소품 판매와 라탄공방 원데이 클래스 및 정규 클래스가 가능한 곳
CNTS_300000000013940,물메쉼팡,제주특별자치도 제주시 애월읍 수산리 463-17 2층,33.4672346,126.3935349,"쉼터, 쉼팡, 카페, 체험, 음료, 커피 ","쉼터, 쉼팡, 카페, 체험, 음료, 커피 ,카드결제,현금결제,현금결제,카드결제",자연 속에서 DIY 체험이 가능한 쉼터 
CNTS_200000000009833,제주햇살농원,제주특별자치도 제주시 조천읍 선흘리 3530-1,33.4777041,126.7135515,"감귤농장,체험농장,감귤,자연경관,체험,어트랙션","감귤농장, 체험농장, 감귤,공용주차장,무료 WIFI,카드결제,현금결제,실내+실외,하,체험","제주의 세계자연유산인 거문오름, 람사르습지인 동백동산, 함덕서우봉해변 등 명소 인근에서 따뜻한 햇살과 정성으로 유기농감귤를 재배하고 있는 감귤농장"
CNTS_200000000007192,남원 위미2리 어촌계,제주특별자치도 서귀포시 남원읍 위미리 1662-1,33.274857,126.6695033,"경관/포토,체험관광,해변,바릇잡이,올레5코스,체험,포토스팟,어트랙션","경관/포토,체험관광,해변,바릇잡이,올레5코스,실외,하,체험,바릇잡이","올레 5코스에 위치한 보말, 다슬기, 청각이 가득한 바릇잡이 포인트."
CNTS_200000000009853,비양도 연평리 야영지,제주특별자치도 제주시 우도면 연평리 3,33.5151524,126.9568199,"맑음,흐림,자연경관,체험,캠핑,캠핑장,언택트,어트랙션","맑음,흐림,실외,캠핑",우도가 품은 작은 섬 비양도에 있는 야영지
CNTS_300000000012747,해맑은동물병원,제주특별자치도 제주시 노형동 759,33.4765347,126.4783856,"반려동물병원,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","반려동물병원,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설",해맑은동물병원은 한라대 근처에 위치한 병원이다.
CNTS_000000000019475,제주레이크힐스컨트리클럽,제주특별자치도 서귀포시 중문동 산 5,33.306812,126.43271,"골프,액티비티,체험,레저/체험,어트랙션","골프,액티비티,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",제주의 특성을 고스란히 코스에 옮겨놓은 환경친화적 골프장
CNTS_200000000015066,세화리109,제주특별자치도 제주시 구좌읍 세화리 28-8,33.5211685,126.8619058,"구좌읍, 세화리, 소품샵, 캔들, 잡화, 문구류","구좌읍, 세화리, 소품샵, 캔들, 잡화, 문구류",세화리 마을 어귀에 있는 감성소품샵
CNTS_200000000011920,서중천탐방로,제주특별자치도 서귀포시 남원읍 한남리 1622-3,33.3305697,126.6740675,"부모,커플,친구,맑음,흐림,휴식/힐링,자연경관,체험,도보여행,도보,어트랙션,관광지","부모,커플,친구,맑음,흐림,휴식/힐링","낙엽을 밟는 소리가 좋고, 서중천 계곡을 따라 흐르는 물소리가 좋은 곳이다. 봄에는 참꽃나무, 여름엔 시원한 물, 가을에는 단풍이 겨울엔 설경이 좋은 곳이다. 서중천을 따라 천천히 걸어보자. 다른 사람들은 발견 못한 비경을 발견할 수도 있다."
CNTS_300000000015851,모비딕다이브,제주특별자치도 서귀포시 서홍동 743-5,33.2427874,126.5555851,"맑음,체험관광,액티비티,해변, 서귀포, 서핑","맑음,체험관광,액티비티,해변, 서귀포, 서핑,실외,중,2~3시간",제주도내 유일 요트 다이빙 체험
CONT_000000000500873,몬딱쉼터,제주특별자치도 서귀포시 토평동 1677-1,33.2844099,126.5796743,"민박,숙소,펜션,휴양펜션,주차장,정원,게스트하우스,무장애관광,농어촌민박","민박,숙소,펜션,휴양펜션,주차장,정원,게스트하우스,무장애관광,농어촌민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 전용 주차장,어려움",친환경 유기농 체험농장과 함께하는 콘도형 펜션
CNTS_200000000007936,"For KID, With KID. 아이와 함께하는 제주도 체험 여행<사랑하는 아이와 함께여서 더욱 뜻깊은 체험>",,,,"아이,체험관광","아이,체험관광","사랑하는 내 아이에게는 더 좋은 것만 주고 싶은 것이 부모님의 마음. 아이들이 먹고 마시는 음료와 먹거리부터 매일같이 사용하는 비누와 화장품까지, 제주도의 천연 재료로 만들어본다면 이보다 더 뜻깊은 체험이 있을까? 아이와 함께해서 더 즐거운 제주도 체험 여행. 제주도를 즐기는 또 다른 방법을 살펴보자."
CNTS_200000000009371,제주머무리,제주특별자치도 서귀포시 안덕면 덕수리 1596,33.2769758,126.3134998,"부모,커플,친구,아이,펜션,바베큐,감귤농장,숙소,해수욕장,체험,자연학습장,무장애관광","부모,커플,친구,아이,펜션,바베큐,감귤농장,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,현금결제,계좌이체,영어,,청각장애인 접근성,시각장애인 접근성,동반불가능,없음,흡연구역제공,인터넷,바베큐장,농장둘레길,,운행안함","깨끗하고 편안한 숙소, 조용하고 자연친화적인 단독콘도형 숙박시설, 가깝고 다양한 관광볼거리, 편안한 공간,  매우 조용하고 한적한 곳으로 힐링할 수 있는 곳"
CNTS_300000000015886,파인더웨이브,제주특별자치도 제주시 애월읍 곽지리 1549-1,33.4533803,126.3087106,"애월, 곽지, 서핑, 윈드서핑, 이색체험","애월, 곽지, 서핑, 윈드서핑, 이색체험,실외,중,2~3시간",입문하기 딱 좋은 곽지해수욕장 서핑샵
CNTS_300000000013606,공간서오,제주특별자치도 제주시 조천읍 선흘리 1948-6,33.4596282,126.7021036,"카페, 음료, 디저트, 도자기, 공방, 체험, 클래스, 유기농","카페, 음료, 디저트, 도자기, 공방, 체험, 클래스, 유기농,현금결제,카드결제,카드결제,현금결제,어린이 출입가능",유기농 밀가루를 사용한 빵과 진한 커피가 있는 카페
CNTS_300000000012723,펫플러스,제주특별자치도 제주시 연동 262-4,33.4876493,126.4895315,"애견용품,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","애견용품,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설","펫 플러스는 제주도 내 최대 규모의 애견용품 할인매장으로써, 매장의 마스코트‘신’이라는 강아지가 손님을 반겨준다."
CNTS_300000000013602,다라요가스튜디오,제주특별자치도 제주시 조천읍 함덕리 2834-1 2층,33.5400476,126.6593535,"요가, 원데이클래스, 자연, 체험, 하타요가, 수업","요가, 원데이클래스, 자연, 체험, 하타요가, 수업,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,경보 및 피난시설,카드결제,현금결제,탐나는전 사용가능,영어,,실내,하,체험,요가 클래스,1~2시간","[제주 함덕 요가 클래스] 제주의 자연 속 쉼, 오름 뷰 요가 체험 | 다라요가스튜디오"
CNTS_200000000007940,고사리숲,제주특별자치도 제주시 애월읍 광령리 2535  제주관광대학교 내 창업보육센터 본관 315호,33.4487267,126.4339396,"체험관광,아이,화장품,자연경관,체험,숲,어린이","체험관광,아이,화장품","립밤 만들기, 비누 만들기 체험을 할 수 있는 곳"
CNTS_000000000019675,올레해오름펜션,제주특별자치도 제주시 애월읍 광령리 2812-2,33.4322775,126.4329879,"휴식,숙소,휴양펜션,펜션,독채,단체여행객,바비큐,공공와이파이존,해수욕장,가족,반려동물보호소,골프,체험,반려동물동반입장,반려동물,반려동물동반_숙소","휴식,숙소,휴양펜션,펜션,독채,단체여행객,바비큐,공공와이파이존,해수욕장,가족,반려동물보호소,골프,체험,반려동물동반입장,반려동물,반려동물동반_숙소,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,아주 어려움",친환경적 목조주택으로 만들어진 휴양형 고급펜션
CNTS_300000000012749,조은동물병원,제주특별자치도 서귀포시 서귀동 270-7,33.2503019,126.564913,"반려동물병원,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","반려동물병원,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,화장실,유도 및 안내시설,경보 및 피난시설",조은동물병원은 서귀포시 서귀동에 위치해있다.
CNTS_300000000013527,무드랜드,제주특별자치도 제주시 노형동 1022-5 1층 무드랜드,33.4933382,126.4765513,"체험, 캔들, 공방, 원데이클래스, 제주공방, 일일체험, 클래스, 만들기, 기념품","체험, 캔들, 공방, 원데이클래스, 제주공방, 일일체험, 클래스, 만들기, 기념품,화장실,무료 WIFI,카드결제,현금결제,,영어,중국어,일본어,,단독접근가능,단차없음,어려움,실내,하,체험,기념품 체험 원데이클래스 ,1~2시간",제주스러운 캔들만들기 체험을 할 수 있는 곳 
CNTS_300000000015885,토이레저,제주특별자치도 서귀포시 안덕면 동광리 383,33.3189962,126.3456767,"서귀포, 안덕면, 동광리, ATV, 전동바이크, 깡통열차, 사격","서귀포, 안덕면, 동광리, ATV, 전동바이크, 깡통열차, 사격,실외,하,1시간 미만",어린이가 좋아하는 안덕면 레저체험장
CNTS_000000000019888,중문카라반,제주특별자치도 서귀포시 이어도로 81,33.24047,126.49301,"야영장,캠핑장,액티비티,맑음,체험,레저/체험,캠핑,언택트,어트랙션","야영장,캠핑장,액티비티,맑음,체험,레저/체험,캠핑,언택트,어트랙션,공용주차장,아주 어려움","중문하나로마트에서 5분도채 걸리지 않는곳에 위치하며 아프리카 박물관, 주상절리 근처로 찾기가 쉽습니다."
CNTS_000000000019111,포유펜션,제주특별자치도 서귀포시 남원읍 남원리 398-2,33.2959968,126.7109459,"펜션,숙소,휴양펜션,바비큐,체험,공공와이파이존,단체여행객,가족,해수욕장,물품보관서비스,주차장","펜션,숙소,휴양펜션,바비큐,체험,공공와이파이존,단체여행객,가족,해수욕장,물품보관서비스,주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",남원에 위치한 감귤과수원 및 연못이 있는 펜션
CNTS_300000000013137,"제주에서 한 겹 더 가벼워지기 : 푸른 바다 플로깅과 요모조모 새활용 체험, 비워내는 힐링 요가",,,,#제주청년크리에이터 #제주청년서포터즈 #플로깅 #쓰레기줍기 #봉그깅 #제주플로깅 #제주봉그깅 #제주디프다#새활용체험 #제주업사이클링체험 #제주체험 #친구와함께 #제주단체방문 #제주추억만들기#잠시멈춤 #제주요가 #제주힐링#빠우사 #자연명상 #자연요가 #힐링요가#비짓제주 #제주관광서포터즈,#제주청년크리에이터 #제주청년서포터즈 #플로깅 #쓰레기줍기 #봉그깅 #제주플로깅 #제주봉그깅 #제주디프다#새활용체험 #제주업사이클링체험 #제주체험 #친구와함께 #제주단체방문 #제주추억만들기#잠시멈춤 #제주요가 #제주힐링#빠우사 #자연명상 #자연요가 #힐링요가#비짓제주 #제주관광서포터즈,"도파민 과잉 시대를 사는 우리. 힐링을 위한 여행에서조차도 핸드폰을 놓지 못하고 ‘여기 좋다더라’, ‘저기는 꼭 가봐야 한다더라’라는 말에 휘둘려 정신없는 시간을 보내고 있지는 않나요? 그렇게 바쁜 여행 끝에는 피로만 남아 후회했던 기억도 많지 않나요? 정말 제주도만의 진짜 얼굴을 마주하고 디톡스하는 여행, 가치 있는 여행길에 오르고 싶은 분도 계실 거예요.
여기 제주에서 비워내는 여행, 가벼워지는 라이프 스타일을 제안합니다. 제주의 생태와 의미 있는 활동에 두 발을 딛고 차분히 몸을 움직일 때 우리는 오히려 더 가벼워지고 산뜻해집니다. 제주로 마음이 한 움큼 가벼워지는 여행을 떠나보세요."
CNTS_200000000008832,스위트몽키,제주특별자치도 제주시 한경면 청수리 3306-8,33.2948957,126.2358783,"부모,아이,체험관광,실내관광지,체험,어린이,어트랙션","부모,아이,체험관광,실내관광지,체험,어린이,어트랙션,공용주차장,카드결제,현금결제,어려움,실내+실외,하,체험,1~2시간",청정제주에서 친환경 농법으로 키운 맛있고 건강한 무농약 바나나농장 체험 프로그램
CNTS_300000000013784,2025 제4회 제주 한의약 웰니스 전시체험 박람회,제주특별자치도 제주시 오라일동 2444-7 2층,33.4985028,126.5132546,"제주, 한의약, 웰니스, 전시, 박람회","제주, 한의약, 웰니스, 전시, 박람회,,,장애인 화장실,장애인 전용 주차장","몸과 마음의 길을 찾다, 웰니스 내비게이션 / 한의약과 함께 걷는 웰니스의 길"
CNTS_200000000015095,벨집,제주특별자치도 서귀포시 안덕면 화순리 1238-1,33.2515289,126.3344237,"서귀포, 안덕면, 화순리, 소품샵, 공방, 도자기, 의류, 잡화","서귀포, 안덕면, 화순리, 소품샵, 공방, 도자기, 의류, 잡화",조용한 마을에 숨겨진 공방·소품 가게
CNTS_000000000022541,이호털보네배낚시,제주특별자치도 제주시 이호1동 1787,33.497173,126.44942,"낚시,액티비티,친구,체험,레저/체험,어트랙션","낚시,액티비티,친구,체험,레저/체험,어트랙션",초보자도 쉽게 할수 있는 배낚시 체험
CNTS_000000000001530,세인트포골프장,제주특별자치도 제주시 구좌읍 김녕리 5160-2,33.5199412,126.7412425,"골프,액티비티,체험,레저/체험,어트랙션,무장애관광","골프,액티비티,체험,레저/체험,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,청각장애인 접근성,시각장애인 접근성,쉬움","전장 7,550야드,바다와 하늘, 숲이 하나로 어우러지는 친환경적인 골프장"
